aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.641,0.25,-0.857,13.794,-38.269,-65.735,18.87,20.909
0.629,0.271,-1.001,65.43,0.366,-25.085,13.726,27.048
0.627,0.077,-0.782,15.991,3.418,-9.583,10.653,32.938
0.625,0.075,-0.825,4.272,2.93,-2.197,8.927,35.561
0.6,0.05,-0.787,-10.681,-0.122,1.465,6.414,35.913
0.596,0.055,-0.81,-1.038,2.136,-1.587,3.645,37.307
0.596,0.062,-0.774,4.333,2.441,-0.671,3.459,37.026
0.581,0.098,-0.803,-4.456,6.165,2.502,3.826,36.686
0.595,0.035,-0.78,-1.648,0.854,1.465,3.621,36.692
0.569,0.005,-0.822,2.808,0.854,1.648,2.9,36.303
0.59,0.055,-0.83,0.61,0.244,-0.305,2.766,35.768
0.586,0.022,-0.82,-4.089,-5.432,2.747,1.677,35.716
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.579,0.071,-0.794,-3.784,-5.249,1.77,2.192,35.405
0.57,0.099,-0.787,6.836,8.606,1.038,3.551,35.657
0.577,0.046,-0.81,-16.052,-1.648,4.272,3.454,35.673
0.564,0.048,-0.886,0.488,-2.441,-2.686,3.783,34.847
0.56,0.029,-0.857,10.864,3.723,-2.808,3.146,34.139
0.588,0.237,-0.914,-17.761,5.371,24.353,4.957,33.281
0.596,0.46,-0.96,-15.747,38.452,78.125,10.22,31.957
0.508,0.431,-1.141,41.016,78.857,121.887,14.48,29.128
0.268,0.497,-1.058,75.195,85.449,127.38,19.768,24.079
-0.013,0.505,-0.825,89.905,69.641,123.962,24.208,17.115
-0.404,0.435,-0.62,82.886,55.176,106.628,27.023,4.991
-0.651,0.209,-0.333,68.176,50.232,97.839,29.172,-13.727
-0.871,0.08,-0.183,39.856,53.65,93.872,24.009,-39.965
-0.752,-0.327,-0.057,22.583,65.857,84.473,7.711,-64.858
-0.774,-0.502,0.455,20.325,38.513,12.268,-10.036,-79.727
-0.9,-0.372,0.196,9.644,-10.498,-6.714,-18.631,-70.102
-1.025,-0.104,0.197,-20.203,-7.568,0.244,-20.228,-66.146
-0.97,-0.197,0.166,-3.052,0.61,-1.831,-17.152,-67.07
-0.97,-0.139,0.229,2.441,-0.488,-2.014,-11.631,-73.679
-0.961,-0.136,0.163,-4.089,-0.671,0.122,-8.209,-76.393
-0.962,-0.185,0.159,7.812,0.488,-1.038,-9.503,-75.855
-0.985,-0.129,0.188,-1.77,-3.967,-1.648,-8.494,-76.295
-0.99,-0.09,0.234,-2.563,-1.892,-6.042,-7.754,-76.721
-0.873,-0.236,0.217,-23.682,-14.16,-17.334,-9.341,-74.966
-0.858,-0.234,0.074,-40.833,-39.734,-42.297,-10.353,-75.013
-0.81,-0.086,-0.151,-57.19,-52.612,-55.603,-10.327,-78.043
-0.684,0.374,-0.315,-71.045,-59.998,-88.745,-3.25,-85.511
-0.391,0.303,-0.678,-65.369,-69.824,-102.905,6.892,-67.663
-0.314,0.56,-0.834,-39.856,-63.416,-100.403,21.256,-43.864
0.031,0.681,-0.978,-37.72,-53.711,-110.596,31.607,-21.789
0.272,0.479,-0.97,-30.396,-51.941,-98.328,30.149,-5.721
0.44,0.511,-0.906,-18.127,-39.917,-75.806,31.008,5.685
0.552,0.361,-0.865,11.963,-28.564,-66.895,27.301,16.996
0.631,0.203,-0.836,-1.221,-21.912,-38.635,20.998,25.929
0.625,0.263,-0.82,-8.057,-7.385,-2.625,18.074,31.435
0.616,0.035,-0.798,-2.991,-0.488,-1.038,11.835,35.271
0.643,0.038,-0.767,-3.296,0.671,0.488,7.505,37.607
0.583,-0.009,-0.818,9.46,4.517,-1.892,4.628,37.459
0.615,0,-0.804,-1.282,0.854,-1.404,0.916,37.628
0.601,0,-0.801,-2.319,1.099,3.296,0.414,37.429
0.595,0.003,-0.865,-1.648,-1.343,0.916,-0.089,36.059
0.599,-0.034,-0.834,5.249,2.258,-0.854,-0.448,36.109
0.597,0.014,-0.815,6.226,-2.747,-0.977,-0.252,35.819
0.6,-0.015,-0.789,-4.15,-2.991,2.136,-0.454,35.903
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.596,0.007,-0.815,4.15,-5.737,0.61,-0.398,36.335
0.59,0.056,-0.763,7.751,14.465,-0.305,0.89,36.839
0.602,-0.015,-0.763,-8.484,-0.977,0.854,0.485,37.352
0.579,-0.023,-0.861,-2.197,-2.319,-1.038,0.369,36.484
0.601,0.007,-0.848,5.493,-1.16,-1.099,0.368,36.262
0.594,0.113,-0.861,9.644,-0.916,12.939,1.162,35.483
0.661,0.239,-0.926,-4.578,11.414,44.312,4.519,34.74
0.581,0.516,-1.038,9.277,52.856,89.722,11.229,32.842
0.519,0.483,-1.099,45.349,90.454,128.479,16.442,29.572
0.193,0.535,-1.09,67.139,85.754,139.099,21.117,23.399
-0.156,0.437,-0.862,87.769,71.533,123.657,24.898,14.068
-0.512,0.233,-0.486,66.895,65.125,104.187,25.503,0.655
-0.705,0.049,-0.373,49.988,70.435,97.29,22.355,-20.962
-0.851,-0.305,-0.075,34.729,82.642,72.571,8.232,-50.362
-0.737,-0.315,0.353,60.608,39.856,18.066,-6.733,-76.54
-0.843,-0.021,0.387,16.113,0.916,-0.488,-10.651,-78.104
-0.963,-0.136,0.194,4.456,-7.812,-3.784,-12.506,-71.164
-0.973,-0.123,0.202,-6.714,-1.099,-0.793,-9.148,-69.968
-0.957,-0.153,0.277,-4.883,2.441,0.916,-6.362,-72.969
-1.031,-0.124,0.188,2.441,-5.798,-1.343,-7.6,-75.512
-0.916,-0.077,0.229,-3.845,1.343,3.662,-6.844,-75.326
-0.958,-0.104,0.245,1.282,-2.136,-0.183,-6.572,-74.861
-0.974,-0.221,0.169,-6.409,0.183,1.282,-7.553,-75.767
-0.958,-0.247,0.214,-11.963,-6.47,-10.925,-9.441,-74.227
-0.849,-0.195,0.174,-55.725,-26.855,-23.01,-11.341,-73.463
-0.79,-0.16,0.003,-55.42,-57.434,-42.847,-12.827,-74.419
-0.654,0.207,-0.246,-59.631,-83.496,-71.472,-6.929,-82.616
-0.584,0.531,-0.603,-75.928,-97.9,-106.628,7.364,-74.975
-0.242,0.307,-0.952,-54.26,-80.811,-110.413,16.98,-48.573
0.029,0.377,-1.023,-46.021,-81.299,-100.342,24.121,-24.664
0.407,0.507,-1.058,-57.678,-77.82,-95.764,25.213,-5.542
0.492,0.308,-1.02,-36.255,-71.716,-72.876,20.04,9.03
0.681,0.207,-0.883,-11.78,-49.5,-48.95,18.042,20.866
0.611,0.298,-1.001,31.311,-7.507,-13.245,16.255,27.686
0.664,-0.01,-0.705,-4.822,-5.859,-2.197,10.43,33.509
0.656,-0.025,-0.73,-9.155,4.333,0.488,6.34,37.918
0.609,-0.058,-0.821,-5.493,2.38,3.54,2.829,37.883
0.654,-0.04,-0.774,-0.732,1.221,-2.38,-1.931,40.412
0.659,-0.009,-0.756,-3.601,0.854,-0.671,-1.889,39.893
