aX,aY,aZ,gX,gY,gZ,Roll,Pitch
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.014,0.371,0.947,-9.705,-9.155,-0.061,16.763,0.825
0.076,0.114,0.784,27.588,22.095,3.418,15.21,1.677
0.034,0.265,0.95,3.601,2.014,2.563,15.429,1.726
-0.032,0.324,0.962,0.244,1.16,1.465,16.424,0.971
-0.041,0.299,0.953,1.587,1.526,2.808,15.35,0.56
-0.062,0.311,0.966,-2.502,0.427,4.089,17.374,-1.446
-0.063,0.268,0.957,6.775,0.977,3.906,17.379,-2.824
0.049,0.324,0.949,0.854,1.099,4.883,17.445,-1.678
0.013,0.329,0.959,0.061,3.479,2.808,17.83,-0.898
0.035,0.298,0.961,8.545,6.348,3.174,17.681,0.481
0.036,0.291,0.957,1.648,3.052,1.892,17.984,1.893
0.033,0.279,0.965,-0.366,1.77,2.441,17.317,1.665
