aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.001,0.951,-0.041,0.244,2.136,0.854,84.639,5.017
0.026,0.989,-0.02,10.132,-0.61,0.305,86.358,3.276
-0.005,0.98,-0.035,2.319,-5.127,1.648,87.689,1.836
-0.003,0.975,-0.011,2.136,-2.441,0.977,88.407,0.276
-0.022,0.99,-0.014,7.568,-0.61,3.235,88.834,-0.066
-0.009,0.981,0,1.77,-1.343,-0.793,88.947,-0.584
-0.007,0.971,-0.001,6.653,-0.366,-0.488,89.277,-0.612
0.036,0.99,-0.013,4.456,1.587,0.61,89.595,-0.032
0.011,0.976,0.007,4.028,0.305,1.587,89.525,0.464
0.02,0.976,0.005,4.7,0.061,0.916,89.109,0.89
0.019,0.98,0.011,4.456,0.549,1.221,88.721,1.271
-0.011,0.981,0.024,1.282,-0.122,3.174,89.107,0.577
-0.086,0.976,0.033,1.587,-2.075,-0.366,88.642,-0.851
-0.058,0.945,0.047,7.812,2.808,-2.991,87.385,-2.001
-0.087,0.984,0.039,3.418,-7.507,2.563,85.872,-3.556
0.006,0.984,0.014,-1.953,-6.897,-5.066,86.17,-3.297
0.018,0.989,-0.039,-11.719,-3.662,-7.141,88.019,-1.765
0.025,0.991,-0.066,-7.935,-5.066,-0.488,89.076,-0.546
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.006,0.977,-0.038,1.16,0.061,-0.305,88.034,0.63
-0.005,0.973,-0.028,5.31,-0.549,-1.16,87.472,0.468
-0.005,0.969,-0.021,2.93,-0.427,-2.441,87.752,0.139
-0.119,0.923,-0.06,15.015,-4.15,-6.287,87.033,-1.996
-0.026,0.98,-0.04,8.24,-3.052,-2.38,86.801,-2.301
-0.016,0.971,0.007,3.357,-1.282,-4.456,87.011,-2.461
-0.038,0.963,-0.023,7.263,-1.953,-2.136,86.58,-2.956
-0.037,0.978,0.001,4.578,0.122,-2.502,88.111,-1.714
0.022,0.985,0.015,5.554,1.526,-2.319,89,-1
0.063,0.989,0.063,-1.77,10.62,-0.122,89.154,0.157
0.058,0.949,-0.014,4.211,12.939,0.916,88.16,1.568
0.003,0.981,-0.015,3.967,9.583,1.343,87.733,2.149
0.003,0.964,0.016,12.207,1.953,0,87.976,1.881
0.124,0.966,0.06,6.897,-10.742,1.221,87.122,2.791
0.087,0.988,0.043,-4.944,-8.301,-1.099,86.474,3.177
0.146,0.973,-0.003,1.648,-4.639,-1.16,84.449,5.281
0.044,0.983,0.009,-1.892,0.977,1.038,83.944,5.841
0.029,0.976,0.004,-0.183,0.732,0.732,85.476,4.456
0.031,0.969,0.005,0.244,0.549,1.892,86.33,3.663
0.067,0.991,0,3.967,3.54,0.916,87.499,2.488
0.031,0.965,0.01,0.732,6.165,1.038,87.676,2.308
0.053,0.984,-0.013,2.258,6.531,2.197,87.348,2.652
0.07,1.006,-0.04,14.893,11.108,1.526,86.749,3.19
0.068,0.949,0.071,5.737,12.146,2.319,86.727,3.246
0.058,0.981,0.041,2.563,7.385,2.991,86.269,3.626
0.029,0.981,0.033,4.517,-2.93,-1.77,86.377,3.278
-0.006,0.969,0.057,2.625,-14.526,-2.38,86.294,2.195
0.04,0.98,0.019,2.563,0.122,0.122,87.175,1.767
0.014,0.998,0.018,2.197,-0.793,3.906,87.836,1.12
-0.028,0.964,0.032,-0.549,-1.77,-0.427,88.122,0.297
-0.02,0.976,0.021,-1.648,-1.099,2.319,88.674,0.093
-0.032,0.981,0.017,-3.967,-2.136,1.709,88.399,-0.956
-0.044,1.003,-0.011,-11.536,-4.517,-0.793,88.012,-1.79
-0.03,0.972,-0.013,1.953,-1.648,2.075,88.173,-1.816
-0.02,0.974,-0.007,-0.122,-0.916,2.319,88.165,-1.824
0.001,1.011,-0.028,-3.601,-2.625,-0.244,88.419,-1.333
-0.01,0.982,-0.036,-6.958,-4.822,-0.366,88.513,-0.852
0.002,0.971,-0.029,-5.188,-2.441,-0.916,88.493,-0.389
-0.023,0.981,-0.057,-6.348,-4.272,-0.122,87.766,-0.429
0.02,0.978,-0.078,6.592,-2.93,4.089,87.052,-0.159
0.02,0.992,-0.1,3.784,-5.31,-7.141,86.116,0.276
0.017,0.967,-0.087,-1.587,-15.686,-7.751,85.255,0.489
aX,aY,aZ,gX,gY,gZ,Roll,Pitch
