aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.474,0.836,0.379,3.540,-2.197,23.437,54.708,25.527
0.422,0.837,0.459,34.119,-13.123,31.372,53.969,25.475
0.437,0.890,0.523,34.668,-26.489,43.335,53.078,24.786
0.294,0.990,0.575,22.888,-40.894,42.664,54.548,21.916
0.102,0.856,0.542,17.090,-57.312,37.964,55.600,16.859
-0.013,0.825,0.532,34.912,-74.585,29.053,56.888,11.130
-0.141,0.797,0.551,46.204,-91.736,16.052,57.457,3.382
-0.288,0.717,0.553,63.416,-104.492,2.686,55.405,-5.024
-0.427,0.635,0.504,101.746,-109.070,-11.047,52.170,-13.351
-0.617,0.453,0.509,118.835,-101.746,-18.677,45.262,-23.712
-0.715,0.208,0.516,112.549,-85.266,-30.457,34.587,-35.261
-0.818,0.163,0.547,98.389,-68.726,-35.828,23.809,-45.440
-0.839,0.208,0.532,88.989,-63.293,-43.945,15.787,-51.896
-0.838,0.180,0.477,60.974,-59.021,-45.410,11.254,-55.487
-0.913,0.183,0.456,66.772,-61.768,-40.222,10.520,-57.843
-0.960,0.236,0.396,45.898,-59.570,-41.626,11.385,-60.251
-0.915,0.281,0.327,18.005,-45.471,-46.387,12.454,-62.652
-0.854,0.312,0.206,23.499,-32.410,-51.208,14.564,-64.781
-0.822,0.329,0.209,23.926,-27.100,-56.702,17.254,-65.433
-0.845,0.463,0.210,31.799,-26.733,-59.021,21.229,-63.935
-0.712,0.490,0.176,17.029,-21.484,-66.345,25.577,-61.108
-0.624,0.443,0.141,18.677,-17.090,-64.453,29.158,-58.015
-0.633,0.593,0.122,6.226,-8.179,-47.852,34.557,-53.373
-0.691,0.667,0.123,-5.371,-3.906,-2.197,38.893,-49.600
-0.739,0.657,0.140,3.113,1.038,11.536,40.749,-48.029
-0.715,0.633,0.157,8.850,4.272,-1.160,42.009,-46.827
-0.712,0.602,0.193,1.526,3.784,0.427,41.204,-47.361
-0.740,0.661,0.207,9.766,5.371,6.775,40.509,-47.674
-0.715,0.595,0.179,6.653,5.371,9.521,39.948,-47.969
-0.720,0.605,0.190,-4.272,5.127,19.653,39.510,-48.206
-0.703,0.547,0.155,-11.780,8.240,29.236,39.052,-48.824
-0.650,0.490,0.068,-20.996,10.986,50.415,38.135,-50.302
-0.732,0.456,0.050,-21.118,19.653,70.129,36.438,-52.537
-0.813,0.420,0.081,-21.851,33.813,73.120,33.252,-56.107
-0.823,0.239,0.163,-23.499,40.955,67.139,27.847,-61.386
-0.805,0.331,0.297,-41.992,42.114,58.289,24.149,-63.766
-0.881,0.184,0.316,-58.533,56.152,47.302,18.902,-66.351
-0.907,0.214,0.371,-51.697,69.702,29.602,15.041,-66.273
-0.877,0.172,0.502,-73.120,87.708,12.268,13.437,-63.387
-0.811,0.321,0.557,-126.221,98.206,-2.502,12.913,-60.580
-0.727,0.320,0.388,-106.812,99.182,-16.357,15.187,-57.842
-0.679,0.484,0.258,-63.232,94.116,-30.273,20.174,-55.286
-0.398,0.973,0.360,-104.919,107.910,-42.725,34.558,-44.972
-0.161,1.088,0.403,-53.223,123.169,-47.424,49.832,-31.604
0.003,1.032,0.428,-16.663,120.789,-47.241,61.964,-17.747
0.248,1.019,0.508,18.982,101.563,-39.185,67.215,-3.974
0.405,0.922,0.463,7.019,83.069,-35.217,65.299,6.337
0.583,0.907,0.520,-3.296,54.565,-16.296,59.532,15.952
0.531,0.780,0.488,-2.502,30.579,-4.639,53.839,23.134
0.564,0.741,0.518,9.216,21.423,-5.798,49.321,28.125
0.417,0.713,0.488,-11.047,-3.052,-0.671,47.224,29.317
0.312,0.600,0.366,-29.663,-3.784,-8.057,47.402,28.286
0.397,0.812,0.403,6.836,-0.610,3.235,49.459,26.628
0.315,0.802,0.405,-26.672,-1.099,-1.953,53.071,23.179
0.363,0.781,0.354,5.493,0.671,-0.366,55.438,22.410
0.428,0.797,0.385,-5.371,3.418,1.526,55.960,22.960
0.431,0.808,0.344,-12.268,-0.366,0.732,56.143,23.604
0.387,0.801,0.322,-16.235,-1.038,1.038,56.168,24.804
0.380,0.823,0.305,-14.709,-3.540,-1.221,56.732,24.924
0.398,0.827,0.288,-6.836,-3.235,-0.977,58.028,24.569


0.359,0.813,0.401,0.122,0.488,3.113,58.309,23.430
0.381,0.792,0.419,5.493,2.686,1.648,57.473,23.173
0.375,0.794,0.414,1.404,2.319,1.404,56.345,22.992
0.547,0.812,0.494,8.972,-4.089,19.714,53.232,24.510
0.609,0.874,0.527,14.343,-15.503,40.955,50.833,26.960
0.479,0.938,0.558,28.076,-22.400,64.697,50.362,26.932
0.332,0.892,0.499,15.076,-41.565,69.641,50.859,25.719
0.056,0.913,0.463,21.545,-74.402,49.194,55.088,19.565
-0.134,0.807,0.428,55.237,-97.534,29.297,59.622,10.265
-0.246,0.756,0.461,83.191,-112.976,10.864,61.216,0.129
-0.390,0.689,0.495,106.323,-116.028,-6.042,57.971,-11.026
-0.582,0.537,0.444,134.705,-105.042,-9.033,50.828,-22.069
-0.685,0.451,0.501,118.652,-91.125,-13.367,42.145,-31.647
-0.745,0.180,0.525,117.737,-70.801,-24.536,30.913,-41.618
-0.852,0.144,0.611,91.553,-55.176,-35.217,20.356,-49.332
-0.899,0.132,0.569,79.956,-44.922,-42.542,13.194,-53.135
-0.918,0.068,0.503,67.627,-50.110,-44.861,7.340,-56.386
-0.929,0.003,0.397,50.964,-52.124,-57.678,4.758,-59.624
-0.881,0.089,0.296,53.955,-46.631,-75.195,4.123,-63.753
-0.724,0.319,0.276,38.574,-37.231,-88.013,7.269,-65.855
-0.795,0.362,0.163,31.067,-35.400,-90.088,12.397,-67.630
-0.754,0.496,0.215,32.593,-38.696,-81.421,21.027,-63.354
-0.650,0.433,0.142,-27.344,-34.180,-72.876,27.998,-58.427
-0.634,0.649,0.138,-11.230,-16.785,-35.522,33.703,-54.133
-0.730,0.607,0.066,1.038,-4.272,-15.198,37.730,-50.817
-0.713,0.715,0.144,9.033,-1.404,-6.226,40.952,-48.015
-0.714,0.702,0.120,5.371,0.549,-6.287,43.373,-45.795
-0.693,0.710,0.108,5.188,2.808,-5.615,43.484,-45.817
-0.689,0.671,0.119,7.263,3.479,1.221,44.463,-44.672
-0.700,0.659,0.132,5.676,2.258,4.333,44.028,-45.129
-0.708,0.651,0.139,5.127,2.502,4.150,43.509,-45.560
-0.687,0.669,0.146,2.319,4.272,6.104,43.062,-45.847
-0.678,0.643,0.125,1.404,7.812,13.916,42.857,-46.011
-0.602,0.538,0.070,4.639,18.188,46.997,42.623,-46.408
-0.649,0.629,0.149,0.061,40.100,83.984,42.976,-45.987
-0.612,0.442,0.184,-38.574,56.091,98.572,40.955,-47.683
