aX,aY,aZ,gX,gY,gZ,Roll,Pitch
0.005,0.856,0.431,10.376,1.221,13.855,63.260,2.768
-0.034,0.848,0.448,-6.775,-1.099,9.521,63.157,1.019
-0.070,0.885,0.458,-6.042,-2.869,5.615,62.758,-1.098
-0.170,0.978,0.500,-1.282,-1.831,-1.831,62.507,-3.841
-0.135,0.849,0.401,-17.395,-9.277,-0.061,62.502,-5.854
-0.078,0.911,0.413,12.695,-6.042,-2.075,63.212,-6.413
-0.025,0.886,0.451,5.188,-2.502,-2.930,63.439,-5.782
-0.054,0.877,0.489,9.277,-0.305,-3.967,63.213,-4.238
-0.072,0.822,0.419,1.526,-6.104,-1.709,62.921,-3.347
-0.101,0.844,0.415,0.366,-7.263,3.601,62.412,-3.742
-0.111,0.880,0.383,-7.690,-6.653,5.371,63.060,-5.057
-0.164,0.908,0.412,-4.333,-3.113,8.545,63.935,-6.698
-0.175,0.877,0.392,-2.930,-1.526,10.559,64.242,-8.124
-0.186,0.862,0.373,10.193,0.549,12.390,64.475,-9.359
-0.133,0.880,0.433,5.981,-0.732,9.766,63.757,-9.632
-0.158,0.829,0.431,5.920,-5.432,8.362,63.031,-9.707
-0.189,0.854,0.411,-0.427,-2.686,2.930,62.565,-9.951
-0.181,0.847,0.410,-3.723,1.099,1.404,62.042,-9.864
-0.181,0.864,0.400,3.723,-1.587,1.282,62.094,-10.640
-0.193,0.852,0.399,-0.183,-0.183,1.831,62.451,-11.128
-0.180,0.827,0.387,-4.944,-2.136,-0.732,62.603,-11.091
-0.169,0.910,0.376,-9.155,4.089,0.366,63.499,-10.796
-0.173,0.893,0.328,3.357,6.775,0.488,64.601,-10.689
-0.215,0.845,0.367,12.878,0.000,-1.892,64.811,-11.070
-0.179,0.857,0.350,6.958,2.136,-3.235,65.458,-11.017
-0.178,0.866,0.373,-13.184,-7.935,-0.183,65.171,-11.263
-0.182,0.893,0.338,-21.118,-7.446,-0.854,64.989,-11.382
-0.207,0.907,0.315,-14.465,-4.883,1.526,66.054,-11.150


-0.248,0.847,0.388,-2.380,6.287,-13.550,65.082,-12.143
-0.095,0.902,0.469,-10.559,9.827,-17.700,64.684,-10.748
-0.458,0.881,0.402,1.038,-1.221,-8.606,62.148,-14.598
-0.184,0.900,0.318,18.372,5.310,-18.005,62.220,-14.303
-0.124,0.861,0.333,16.052,7.080,-10.742,63.737,-12.595
-0.092,0.891,0.419,6.653,6.897,-3.540,64.254,-12.652
-0.086,0.876,0.396,3.052,5.310,-2.686,66.354,-7.262
-0.043,0.804,0.390,2.502,0.305,-1.404,65.329,-5.251
-0.037,0.879,0.397,-2.258,-2.380,-1.648,64.815,-3.879
0.009,0.869,0.417,-1.099,-2.563,-1.343,64.885,-2.371
0.021,0.889,0.431,0.427,-1.831,-4.456,64.587,-0.751
0.023,0.871,0.421,2.808,-2.563,-8.667,64.604,0.240
0.062,0.829,0.460,1.404,-4.944,-10.925,63.385,1.702
-0.117,0.930,0.499,6.775,1.343,-15.930,62.764,-0.157
0.157,0.808,0.388,24.780,1.038,-13.916,62.729,1.857
0.096,0.868,0.471,2.625,-1.282,-9.644,61.969,2.927
0.069,0.868,0.484,7.629,0.610,-13.611,61.928,3.000
0.082,0.847,0.479,1.282,-2.502,-18.494,61.171,6.000
0.154,0.839,0.451,-24.048,-4.761,-24.475,60.601,5.870
0.187,0.885,0.393,-12.268,-5.676,-16.663,61.429,7.226
0.181,0.864,0.384,10.071,0.610,-6.104,62.202,8.946
0.150,0.806,0.409,13.062,3.052,-1.648,62.468,10.115
0.138,0.901,0.465,0.671,0.671,-1.343,62.799,9.718
0.137,0.852,0.439,8.728,-0.061,-0.610,62.235,9.009
0.145,0.844,0.440,-1.038,-0.549,-0.854,61.554,8.465
0.157,0.826,0.415,7.996,0.732,2.136,61.594,8.515
0.157,0.831,0.434,0.183,0.916,5.188,61.406,8.974
0.179,0.818,0.442,-2.808,1.465,19.409,60.940,9.668
0.173,0.793,0.428,-2.991,2.991,37.537,60.576,10.234
0.112,0.852,0.406,-7.202,3.845,29.053,61.088,9.509
0.042,0.918,0.447,0.610,6.592,20.935,62.024,7.608
0.008,0.847,0.421,-9.277,7.324,18.250,63.038,5.030
-0.005,0.859,0.396,2.991,4.456,13.733,64.236,2.325
-0.005,0.845,0.403,6.287,2.197,9.094,64.333,0.591
0.027,0.852,0.406,-0.061,-1.038,9.644,64.469,0.362
-0.067,0.901,0.427,3.540,4.333,4.333,64.726,-0.759
-0.062,0.905,0.438,8.118,1.160,2.197,64.423,-1.580
-0.022,0.853,0.455,-5.981,-4.578,2.014,63.768,-1.818
-0.022,0.869,0.503,1.587,-4.333,0.427,62.573,-2.487
-0.081,0.872,0.459,-8.789,-7.690,-1.099,61.944,-2.702
-0.106,0.867,0.433,0.610,-5.127,3.723,61.681,-3.370
-0.146,0.875,0.440,10.315,-3.906,7.568,61.771,-5.145
-0.141,0.861,0.455,2.258,-3.479,10.803,61.973,-6.908
-0.174,0.828,0.414,2.136,-6.104,14.099,61.891,-8.374
-0.200,0.867,0.382,-6.897,-2.808,12.878,62.111,-9.791
-0.269,0.881,0.383,-2.930,-2.441,10.620,62.198,-11.624
-0.307,0.814,0.401,3.052,1.831,5.554,61.460,-14.233
-0.211,0.918,0.352,3.967,3.418,2.319,62.518,-14.550
-0.191,0.849,0.396,2.930,-0.977,3.601,62.293,-14.476
-0.203,0.839,0.400,-4.150,-1.526,2.930,62.265,-13.653
-0.188,0.882,0.386,-16.846,-2.869,0.977,63.660,-11.759
