aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.556,0.522,0.379,14.893,64.087,30.640,53.477,-35.156
-0.557,0.523,0.485,5.920,57.922,32.837,45.392,-38.052
-0.505,0.402,0.725,-14.282,39.917,29.541,36.494,-37.756
-0.601,0.438,0.697,-2.502,6.775,5.737,30.625,-36.816
-0.609,0.465,0.651,14.893,1.465,0.122,28.121,-35.840
-0.604,0.484,0.642,0.977,-0.305,0.916,26.611,-35.497
-0.596,0.461,0.648,0.122,-0.427,0.427,27.343,-36.809
-0.586,0.413,0.607,0.000,-0.977,-1.221,27.528,-37.401
-0.592,0.472,0.677,2.686,-6.714,-3.052,27.576,-36.983
-0.501,0.467,0.722,-3.784,-43.640,-23.376,27.417,-35.291
-0.507,0.573,0.514,-7.141,-75.684,-40.649,29.993,-34.583
-0.505,0.715,0.301,-23.987,-101.013,-40.588,36.094,-33.841
-0.471,0.743,0.001,-5.310,-122.437,-45.898,44.847,-34.086
-0.270,0.856,-0.256,-7.446,-125.977,-42.908,57.469,-30.819
-0.136,0.798,-0.588,-16.907,-114.746,-41.992,64.486,-23.644
0.048,0.770,-0.683,-19.775,-105.286,-39.673,61.263,-13.277
0.318,0.802,-0.669,-13.672,-102.051,-42.847,55.755,-0.595
0.496,0.762,-0.657,-23.987,-83.252,-38.025,49.278,10.109
0.548,0.687,-0.628,-25.818,-57.678,-24.353,45.293,19.361
0.648,0.612,-0.610,-11.353,-30.701,-7.324,41.304,27.597
0.644,0.670,-0.638,-33.386,-1.343,10.742,38.393,32.084
0.659,0.549,-0.471,0.305,0.732,-0.366,36.283,35.978
0.660,0.573,-0.503,9.827,1.709,-2.441,35.032,38.568
0.693,0.528,-0.499,10.193,2.991,0.732,34.356,40.253
0.652,0.557,-0.497,4.089,0.793,0.732,33.670,41.995
0.654,0.531,-0.495,-2.869,-2.075,1.221,33.368,41.916
0.664,0.540,-0.485,1.587,0.488,0.793,33.028,42.317
0.656,0.529,-0.494,4.639,-2.747,1.404,33.299,41.939

0.669,0.536,-0.522,3.967,-5.066,0.427,32.803,42.115
0.674,0.556,-0.502,5.676,1.526,1.099,32.952,42.111
0.690,0.570,-0.510,-7.263,5.615,2.869,33.034,42.015
0.641,0.523,-0.513,-2.563,0.305,0.244,32.973,41.779
0.684,0.511,-0.539,21.667,8.850,-2.319,32.504,41.999
0.601,0.557,-0.608,-3.113,17.456,0.549,32.449,40.506
0.617,0.555,-0.639,-6.104,30.090,2.930,32.040,38.966
0.496,0.742,-0.862,20.752,55.603,19.287,33.498,34.040
0.379,0.667,-0.799,44.861,84.778,29.846,35.128,28.548
0.208,0.704,-0.691,44.983,88.074,25.208,37.791,22.995
0.045,0.784,-0.653,31.372,87.036,28.076,42.073,15.127
-0.140,0.873,-0.590,19.348,101.257,36.865,47.480,6.886
-0.255,0.824,-0.341,31.677,106.079,44.006,54.415,-2.068
-0.373,0.756,-0.068,16.907,85.571,40.527,60.892,-11.243
-0.503,0.749,0.088,18.921,82.581,35.889,63.982,-20.888
-0.553,0.625,0.240,28.992,79.346,43.518,60.285,-29.678
-0.519,0.516,0.501,22.888,73.181,41.382,51.678,-35.282
-0.501,0.443,0.681,-8.362,54.932,36.377,42.267,-36.772
-0.536,0.505,0.772,-10.010,14.404,8.179,34.466,-34.857
-0.583,0.509,0.670,-2.563,3.052,0.000,30.234,-33.092
-0.556,0.483,0.722,-0.549,6.165,2.380,28.436,-32.299
-0.562,0.491,0.684,-2.869,3.540,1.648,28.760,-32.792
-0.538,0.458,0.703,-6.042,-1.587,0.732,28.548,-33.452
-0.539,0.455,0.665,-0.610,-0.793,2.014,28.078,-33.201
-0.516,0.424,0.696,-2.136,-3.357,-1.587,27.627,-33.143
