Exercise,Ax_Min,Ax_Max,Ax_Mean,Ax_std,Ax_med,Ay_Min,Ay_Max,Ay_Mean,Ay_std,Ay_med,Az_Min,Az_Max,Az_Mean,Az_std,Az_med,Gx_Min,Gx_Max,Gx_Mean,Gx_std,Gx_med,Gy_Min,Gy_Max,Gy_Mean,Gy_std,Gy_med,Gz_Min,Gz_Max,Gz_Mean,Gz_std,Gz_med,Pitch_Min,Pitch_Max,Pitch_Mean,Pitch_std,Pitch_med,Roll_Min,Roll_Max,Roll_Mean,Roll_std,Roll_med
13,-1.045,0.333,-0.54096063,0.49321423,-0.738,-0.063,1.101,0.482937008,0.394645526,-0.738,-0.18,0.481,0.165149606,0.19424257,0.177,-38.818,43.396,2.444346457,16.38598267,1.343,-30.151,35.034,1.491724409,17.50279932,2.319,-26.001,36.987,-0.174937008,15.56752584,-0.732,-88.78,19.125,-42.57181102,38.48569496,-48.884,-2.6,84.643,34.874,30.43332305,30.401
13,-1.059,0.332,-0.59521374,0.494989557,-0.858,-0.196,1.216,0.386755725,0.437556662,-0.858,-0.195,0.499,0.155030534,0.206819168,0.174,-42.908,50.049,2.188,18.49073366,1.282,-29.968,30.212,1.576648855,17.02680571,1.709,-33.142,53.406,0.180770992,17.46531242,-0.732,-89.3,19.289,-46.92346565,38.09659,-63.187,-8.78,84.327,28.01331298,32.2323427,15.16
13,-1.065,0.349,-0.569674419,0.488615953,-0.807,-0.059,1.176,0.456387597,0.383591321,-0.807,-0.195,0.456,0.163643411,0.213716986,0.179,-24.597,49.011,2.50048062,16.69347862,1.343,-37.903,28.564,1.118046512,17.34703334,2.075,-26.978,38.879,0.191147287,15.99601013,-1.16,-88.235,17.319,-44.40048837,37.73815602,-55.565,-1.591,82.661,32.54955814,29.41787853,23.626
13,-1.062,0.373,-0.575929134,0.504578532,-0.871,-0.176,1.028,0.389771654,0.429681946,-0.871,-0.242,0.515,0.144795276,0.224258756,0.147,-33.203,36.682,3.833220472,17.54809195,3.845,-27.893,38.147,0.669937008,16.54731365,0.488,-34.973,34.668,1.470606299,16.47891314,-0.122,-87.77,20.408,-45.29913386,38.80140696,-62.144,-6.72,85.696,28.78952756,32.47995797,16.451
13,-1.056,0.421,-0.521752066,0.536054868,-0.827,-0.086,1.115,0.442495868,0.412155556,-0.827,-0.319,0.491,0.102165289,0.252647295,0.077,-41.077,37.964,2.554876033,18.30203191,2.686,-32.227,41.748,1.717561983,19.00625212,1.77,-29.785,46.265,0.62092562,16.77881614,0.061,-89.282,19.87,-41.3401157,40.67869865,-57.178,-2.677,82.736,31.9493719,31.07640528,21.744
13,-1.052,0.339,-0.580896552,0.512992641,-0.885,-0.149,1.07,0.382793103,0.414785089,-0.885,-0.292,0.51,0.124034483,0.245100296,0.1335,-27.222,60.486,3.128060345,18.80520473,0.9465,-39.246,41.87,1.823706897,18.69206705,2.594,-32.288,51.636,0.844,17.95751891,-0.4575,-87.3,19.073,-45.44203448,39.01637274,-63.963,-6.427,80.044,28.08525862,31.312304,13.7305
13,-1.047,0.357,-0.617316239,0.488057579,-0.896,-0.136,1.1,0.390846154,0.393607117,-0.896,-0.254,0.485,0.11665812,0.227810726,0.095,-41.87,51.392,3.143025641,18.04781914,2.747,-38.879,30.396,1.883760684,17.03865204,1.831,-28.381,50.11,1.340128205,17.11273297,0.427,-89.585,21.231,-48.43630769,37.84251901,-63.514,-4.59,85.834,28.34117949,30.25518324,15.49
13,-1.049,0.341,-0.515336207,0.522795761,-0.78,-0.126,1.11,0.448724138,0.427189513,-0.78,-0.348,0.51,0.128008621,0.22778657,0.109,-38.086,48.767,2.516146552,18.916435,1.282,-33.752,30.579,1.345422414,17.58421387,2.747,-27.588,48.523,0.729301724,17.09341187,-2.075,-88.471,20.049,-40.62094828,39.83906147,-52.8275,-4.001,84.297,33.29976724,32.7837603,24.584
13,-1.048,0.372,-0.529880342,0.524097865,-0.819,-0.292,1.101,0.417444444,0.420284519,-0.819,-0.307,0.593,0.150683761,0.232794443,0.14,-48.096,56.335,3.042376068,21.15766266,0.244,-31.372,33.081,2.957324786,17.15441063,4.272,-24.292,51.208,1.303059829,18.77532875,-2.136,-89.319,20.738,-41.66382051,39.97486565,-58.509,-15.421,87.422,30.90900855,32.14554107,16.425
14,-0.876,0.617,-0.039358974,0.588357772,0.198,0.05,0.884,0.474820513,0.187529208,0.198,-0.941,-0.066,-0.545923077,0.286615402,-0.569,-40.161,74.89,5.094128205,30.92885208,0.183,-24.109,37.109,0.917051282,17.40002696,0.061,-75.867,113.22,0.688512821,49.70128117,-1.648,-64.379,37.209,-7.152641026,39.59149833,6.794,8.952,50.297,29.10753846,10.57250265,29.158
14,-0.88,0.577,-0.093219512,0.590939528,0.041,-0.129,0.562,0.28604878,0.205773656,0.041,-1.006,-0.153,-0.654707317,0.314265433,-0.811,-55.725,60.303,1.886195122,28.44914479,-0.244,-61.523,51.147,-0.180146341,29.73668604,0.305,-70.496,74.829,0.890170732,39.87360857,-1.16,-61.871,36.62,-9.748780488,39.15287004,-2.818,-2.615,31.604,18.90043902,10.96808562,24.046
14,-0.903,0.665,-0.011069767,0.607065557,0.269,-0.118,0.655,0.251906977,0.218849025,0.269,-1.016,-0.195,-0.656325581,0.300295467,-0.83,-51.208,57.922,-0.660046512,24.35493039,-1.953,-55.176,54.443,-0.482651163,27.13830888,0.122,-74.951,105.164,2.552116279,43.94826389,0.61,-63.367,35.173,-5.225372093,40.91374066,16.184,-4.319,32.434,15.81418605,12.24334243,20.53
14,-0.819,0.591,-0.058829268,0.602935399,0.055,-0.014,0.622,0.291073171,0.19300031,0.055,-1.046,-0.213,-0.651560976,0.278511943,-0.791,-63.965,52.49,2.036463415,25.73659919,1.404,-69.641,55.237,-0.117560976,28.36360348,-0.61,-90.149,97.9,0.964658537,44.22879748,-0.61,-59.968,34.663,-7.845097561,39.75900764,7.359,0.227,33.745,18.1612439,11.30337326,23.764
14,-0.771,0.584,-0.007813953,0.580659201,0.279,-0.052,0.587,0.308813953,0.215317623,0.279,-1.08,-0.292,-0.680604651,0.250097613,-0.808,-67.078,66.956,2.786372093,26.82386444,-0.305,-56.274,54.138,0.224372093,22.83834821,0.854,-74.036,112.732,1.372627907,42.66246735,-0.061,-51.588,34.595,-3.441906977,36.91431338,11.061,-0.911,34.166,19.31748837,13.03508508,27.435
14,-0.826,0.569,-0.023069767,0.580774786,0.197,-0.066,0.693,0.312837209,0.203268873,0.197,-1.008,-0.316,-0.670186047,0.242656553,-0.794,-46.753,70.557,2.336418605,22.45314222,-0.427,-41.565,52.185,1.209418605,23.33283534,0.549,-82.52,95.032,-0.079465116,41.99988913,-1.099,-56.835,35.038,-4.758976744,38.01464008,9.327,-1.15,36.959,19.18806977,12.02163183,23.749
14,-0.82,0.595,-0.0402,0.581602824,0.081,0.061,0.722,0.364777778,0.197928693,0.081,-0.955,-0.24,-0.6354,0.269563064,-0.816,-46.875,63.66,0.7934,23.80387788,-1.343,-32.349,45.349,0.503133333,19.03973016,0.244,-63.354,96.313,1.4106,40.2198286,0.488,-55.432,35.069,-5.788866667,38.05705443,8.23,5.082,41.485,22.84104444,12.01793485,27.553
14,-0.819,0.561,0.015681818,0.571543067,0.347,-0.073,0.726,0.275068182,0.204025124,0.347,-1.031,-0.264,-0.698772727,0.26345697,-0.844,-49.805,72.876,1.402363636,26.34454947,0.0915,-40.527,67.444,1.548113636,25.00594019,-0.366,-68.359,98.206,0.066727273,38.71176751,0.0305,-56.914,32.677,-2.445931818,37.2893377,15.784,0.677,36.608,17.29115909,12.24821784,20.734
14,-0.911,0.603,0.022511111,0.591297365,0.344,-0.14,0.696,0.255266667,0.237386088,0.344,-1.007,-0.199,-0.671733333,0.293133262,-0.819,-67.566,70.862,2.537688889,30.48261083,2.197,-50.049,46.814,-1.148777778,23.10121883,-0.061,-69.58,94.727,1.011822222,40.35247124,-0.427,-61.018,34.548,-2.5998,39.18468411,19.242,-2.914,39.242,16.27713333,14.26391113,20.726
14,-0.861,0.597,0.10964,0.574007956,0.5105,-0.056,0.764,0.25028,0.223720219,0.5105,-1.008,-0.057,-0.67524,0.308604533,-0.8295,-54.993,77.026,3.27886,28.66489517,0.763,-50.171,51.453,-0.07686,22.83157699,0.2135,-78.369,90.759,0.95328,38.46007081,0.732,-63.269,35.101,3.11466,38.60603696,28.4775,-1.389,40.155,15.72468,14.1001618,11.858
14,-0.488,0.347,0.028705882,0.276613123,0.1605,0.663,1.001,0.865176471,0.084476811,0.1605,0.146,0.528,0.365382353,0.090695299,0.378,-40.222,50.964,1.726882353,19.246557,0.58,-88.623,73.914,1.647911765,42.97030348,-0.6105,-9.338,15.076,1.139970588,5.493277332,1.0375,-29.085,17.187,1.114529412,16.0774066,9.6265,50.36,69.728,62.19635294,5.791294286,63.8225
14,-0.504,0.835,0.012,0.328790916,0.125,0.765,1.08,0.920290323,0.070608401,0.125,-0.026,0.942,0.208516129,0.170344528,0.19,-18.799,62.683,3.975193548,19.28665616,1.526,-144.104,96.558,1.220709677,64.15496464,1.16,-23.743,18.555,0.50216129,8.587183151,-0.244,-29.617,23.328,0.089645161,18.14132719,7.366,58.698,79.733,68.08993548,5.716982887,69.186
14,-0.502,0.42,0.000703704,0.310267479,0.113,0.754,1.125,0.897185185,0.083917101,0.113,-0.004,0.69,0.228925926,0.139557247,0.223,-45.166,51.392,0.70762963,22.08267849,0.916,-117.676,97.412,-0.287111111,64.86055168,2.075,-17.029,24.658,-0.110777778,9.861221364,-0.305,-28.91,17.302,-0.524333333,17.63266893,7.11,61,72.364,67.54666667,3.591272187,68.031
14,-0.552,0.478,0.010814815,0.323404847,0.139,0.696,1.061,0.873407407,0.087041661,0.139,-0.015,0.497,0.273666667,0.138514093,0.285,-26.123,73.12,2.335111111,20.85776327,-1.221,-126.953,103.394,1.923814815,67.7085531,2.441,-22.705,31.189,2.122666667,10.46703209,0.061,-31.406,18.114,-0.284481481,18.4465645,8.771,57.623,72.309,64.84555556,4.69096396,63.902
14,-0.496,0.455,0.003428571,0.314955897,0.155,0.687,1.173,0.87175,0.102055041,0.155,0.189,0.513,0.351321429,0.088870715,0.349,-38.025,44.861,1.554321429,20.17225226,0.1525,-116.394,80.261,-2.327928571,57.76981252,3.052,-19.775,25.085,1.020214286,12.26480039,1.3735,-30.626,19.865,-0.30575,18.2616607,6.987,51.557,69.697,61.88953571,5.281209426,64.044
14,-0.528,0.355,-0.011666667,0.309750437,0.135,0.636,1.002,0.838,0.096654736,0.135,0.236,0.635,0.407,0.099480374,0.3955,-39.246,47.791,2.388566667,19.80990413,0.8545,-101.868,82.825,-0.769166667,53.55829803,3.845,-22.034,26.123,1.796466667,11.35705459,-0.1525,-32.599,17.344,-1.3257,18.02464715,6.8925,47.916,67.207,59.17083333,6.946433285,61.912
14,-0.587,0.401,-0.003862069,0.347947628,0.139,0.658,1.02,0.847931034,0.103386905,0.139,0.179,0.604,0.339,0.09992104,0.313,-50.72,35.828,-1.187103448,20.58690794,3.723,-120.972,96.68,-1.222862069,59.59013678,2.747,-23.804,23.804,1.833103448,10.75962102,1.709,-36.693,19.308,-1.287965517,20.38311703,10.063,48.001,70.168,60.94334483,6.778109752,62.091
14,-0.581,0.45,-0.0025,0.34650051,0.1905,0.588,1,0.8106,0.127658921,0.1905,0.218,0.631,0.436733333,0.10783766,0.459,-40.161,45.349,3.269533333,22.83269796,-1.892,-104.919,81.482,0.842333333,51.15813747,3.5705,-21.667,22.888,-0.093433333,11.20600885,0.1835,-36.34,19.004,-1.096533333,20.37192864,8.622,42.386,67.575,56.02676667,7.980773416,57.4305
14,-0.643,0.368,-0.063666667,0.36814927,0.072,0.584,1.063,0.8072,0.137675631,0.072,0.239,0.612,0.4178,0.100480707,0.407,-44.189,49.316,-1.190133333,24.13828954,0.641,-99.976,87.891,2.3377,52.77064155,3.6925,-33.691,21.79,-0.986666667,11.13101126,0.3355,-39.03,17.771,-4.572633333,22.04895762,4.2625,39.642,66.816,55.77823333,9.521238309,60.4695
14,-0.485,0.483,0.0189,0.326338554,0.128,0.729,1.188,0.8723,0.091388202,0.128,0.214,0.458,0.339766667,0.059111632,0.3445,-55.115,45.898,0.840233333,22.40699129,3.0515,-117.31,86.426,2.079266667,56.71798673,4.7305,-14.771,23.926,0.730366667,8.336302345,-0.244,-29.737,19.893,0.154733333,18.49283151,6.5045,53.396,67.657,62.45616667,4.502194699,63.5245
14,-0.42,0.422,0.062153846,0.297708004,0.1545,0.707,1.035,0.869384615,0.075725334,0.1545,0.216,0.446,0.339230769,0.069857173,0.34,-23.193,34.79,1.312307692,15.24957479,-1.3425,-116.638,89.844,0.631461538,63.16280136,2.4715,-32.959,27.405,0.258230769,13.29966193,-0.183,-24.12,22.708,3.386846154,17.05476443,9.894,60.119,66.319,63.04619231,1.934731982,62.751
14,-1.004,0.369,-0.443813953,0.509506278,-0.586,0.047,1.127,0.630895349,0.363385487,-0.586,-0.131,0.239,0.069581395,0.111465792,0.079,-30.64,43.823,2.564197674,17.71926001,2.38,-45.959,37.72,1.063081395,22.50800495,1.0375,-46.021,50.659,-0.410255814,26.36988606,-0.8545,-83.235,15.895,-34.71597674,38.15225489,-37.161,4.111,88.834,46.49397674,30.0836858,50.1825
14,-0.983,0.324,-0.385691489,0.500638303,-0.465,0.175,1.091,0.700021277,0.321746477,-0.465,-0.316,0.206,-0.00656383,0.111916978,0.013,-32.471,41.26,1.33112766,14.7940751,-0.3355,-31.616,36.499,0.775904255,17.41575666,0.305,-40.466,56.763,0.212989362,25.57658746,-1.3735,-76.419,15.474,-28.84861702,36.09151493,-27.2545,11.19,88.342,51.93323404,27.78267103,61.8375
14,-0.993,0.238,-0.458488095,0.481925443,-0.6165,0.2,1.179,0.661214286,0.320827284,-0.6165,-0.136,0.223,0.038702381,0.088918777,0.025,-35.95,50.354,3.088095238,17.64974722,1.343,-33.325,40.71,0.852309524,17.99681907,0.488,-55.481,55.42,-0.201988095,26.82410008,-1.007,-75.987,12.824,-34.34679762,35.35271324,-39.7035,13.796,87.876,49.07889286,28.49852395,48.8185
14,-0.98,0.327,-0.45994186,0.494258621,-0.681,0.194,1.062,0.638825581,0.310396869,-0.681,-0.139,0.372,0.097802326,0.116016715,0.062,-43.945,36.682,3.00777907,18.19800002,1.7395,-31.433,39.978,2.406569767,19.94845632,1.2515,-45.349,61.646,1.328639535,25.22805553,-1.5565,-75.755,14.245,-34.64646512,36.02141002,-42.5965,14.23,87.698,46.64072093,27.15817989,43.8725
14,-0.975,0.415,-0.370215054,0.504219863,-0.45,0.183,1.163,0.697451613,0.304402677,-0.45,-0.111,0.264,0.100193548,0.09019752,0.08,-37.781,36.438,2.682225806,16.18712053,0.916,-33.691,36.926,1.656451613,18.64360064,1.587,-33.569,48.706,0.185053763,22.97300315,-0.977,-75.606,19.195,-27.92511828,36.17283483,-27.465,14.264,89.058,51.33743011,26.49623206,60.847
14,-0.954,0.292,-0.415070588,0.484126282,-0.545,0.249,1.104,0.692670588,0.294551733,-0.545,-0.191,0.266,0.069070588,0.121015031,0.063,-32.227,42.908,1.709011765,17.89919094,1.953,-30.396,32.349,0.682164706,17.42204248,1.465,-41.016,52.063,-0.010705882,24.87460012,-2.075,-72.555,15.727,-30.55424706,34.40900571,-35.202,17.405,89.66,50.81005882,26.37756142,52.357
14,-0.947,0.353,-0.459876543,0.475135175,-0.644,0.29,1.11,0.679432099,0.275945418,-0.644,-0.12,0.272,0.058271605,0.109920655,0.056,-32.41,40.039,2.298222222,15.99654232,2.319,-40.283,34.79,0.072308642,20.52790977,1.282,-41.199,50.903,0.977333333,23.93621233,0.122,-70.768,17.269,-33.06401235,33.44710802,-41.041,18.812,86.511,49.23904938,25.09046878,45.153
14,-1.001,0.315,-0.39675,0.501768674,-0.525,0.198,1.123,0.692838235,0.309301071,-0.525,-0.071,0.392,0.108926471,0.113292689,0.0935,-39.551,41.382,2.548205882,19.05239183,0.3965,-46.997,42.175,1.328338235,23.0429169,1.892,-48.157,52.795,0.241441176,26.5161273,-2.0445,-76.766,15.496,-29.7695,35.63471847,-32.3335,13.069,86.355,50.18422059,26.41158142,52.975
14,-0.962,0.29,-0.421,0.487679439,-0.568,0.237,1.244,0.665695652,0.312796509,-0.568,-0.21,0.383,0.130869565,0.127747098,0.115,-43.701,47.546,2.181275362,21.4989788,2.991,-45.776,40.71,1.400289855,23.04263896,0.732,-44.067,63.965,0.912869565,25.19399397,-1.709,-73.826,14.843,-31.55765217,35.07834512,-37.819,14.548,84.53,48.56434783,26.89955915,47.566
14,-0.961,0.28,-0.390346667,0.484463272,-0.502,0.178,1.131,0.67996,0.29772359,-0.502,-0.241,0.412,0.11532,0.155121762,0.097,-41.748,49.072,2.29084,19.45741565,1.465,-40.466,48.462,0.904946667,22.58310732,-0.488,-41.199,50.537,0.05456,21.78375579,-0.916,-73.681,14.295,-29.03064,34.81059712,-31.315,14.623,83.362,50.14921333,26.04716949,52.073
14,-0.4,0.493,0.149842105,0.35330819,0.322,-0.173,0.331,0.100710526,0.162121727,0.322,-1.032,-0.738,-0.899210526,0.07416022,-0.88,-28.564,34.18,2.528210526,13.93932525,1.0685,-36.438,55.359,0.719578947,23.26647371,-0.9155,-34.79,62.378,1.145289474,23.26388504,-1.5565,-23.445,28.933,8.287315789,20.62559825,17.5585,-8.418,18.943,6.116105263,9.33659844,5.1945
14,-0.311,0.575,0.101025,0.341953325,0.131,-0.116,0.473,0.22785,0.203755956,0.131,-1.026,-0.724,-0.865625,0.070342272,-0.848,-31.433,41.565,0.956675,15.79139674,1.465,-34.302,43.701,0.125175,18.40681158,0.183,-32.837,58.167,0.767575,22.79725366,-0.4575,-17.948,30.909,5.768075,20.01336812,6.324,-5.096,27.957,13.959325,11.95076694,15.959
14,-0.423,0.537,0.085604651,0.398141285,0.167,-0.103,0.579,0.247604651,0.256061204,0.167,-1.029,-0.605,-0.827930233,0.113520167,-0.858,-42.603,40.161,0.958162791,17.35767984,-0.183,-45.349,36.255,-0.176,19.66090612,-0.244,-49.805,54.321,1.271813953,25.75541974,0.427,-25.606,30.539,4.480674419,23.5192925,12.039,-5.416,34.966,15.66,15.54471496,16.38
14,-0.443,0.525,0.113795455,0.403154975,0.278,-0.127,0.631,0.264795455,0.260969354,0.278,-0.98,-0.616,-0.815590909,0.115553535,-0.8535,-32.715,46.57,2.896363636,17.06737552,0.671,-28.625,36.804,0.636681818,17.23551547,0.183,-50.11,65.918,0.375977273,27.69742814,0.885,-26.562,30.857,6.144704545,23.86299069,15.275,-4.848,35.689,16.59193182,16.18758627,18.2435
14,-0.354,0.547,0.187704545,0.367589482,0.4095,-0.185,0.624,0.260772727,0.261574736,0.4095,-1.052,-0.6,-0.824272727,0.11126427,-0.859,-44.128,45.044,1.771340909,18.02467145,-0.6405,-36.56,42.297,-0.187340909,17.05358734,0.305,-43.457,74.158,1.733931818,26.64835693,0.244,-20.996,32.412,10.64088636,21.50584827,21.7745,-3.409,38.812,16.42595455,16.52752606,13.1695
14,-0.356,0.567,0.176068182,0.383372574,0.4025,-0.114,0.496,0.193863636,0.223798663,0.4025,-1.016,-0.716,-0.849272727,0.078451989,-0.843,-38.513,31.311,0.803159091,15.1220961,0.2745,-49.377,50.171,-0.198409091,20.9518472,0.305,-50.72,75.928,1.156909091,27.85038532,0.061,-20.525,32.753,10.02486364,22.44261725,20.4955,-5.64,29.28,12.19509091,13.37747578,11.633
14,-0.281,0.599,0.237627907,0.344706986,0.456,-0.166,0.485,0.129813953,0.226227473,0.456,-1.069,-0.738,-0.871139535,0.069838788,-0.852,-56.946,39.307,2.342093023,17.53724173,1.648,-43.091,46.265,-0.043976744,19.61345654,-0.244,-50.171,76.477,1.22644186,27.46821576,0.366,-16.304,33.86,13.77318605,20.04702893,23.624,-8.022,27.389,8.230651163,13.02031493,4.683
14,-0.384,0.571,0.170954545,0.388195884,0.3715,-0.159,0.586,0.209545455,0.266621102,0.3715,-0.979,-0.678,-0.826681818,0.095681101,-0.8375,-39.185,48.523,1.534227273,16.95599829,0.4575,-38.818,39.368,-0.468795455,18.76971618,-0.183,-41.077,67.322,1.556409091,26.55101792,0.671,-22.775,33.061,9.809340909,23.00945562,19.383,-7.016,35.031,13.25897727,16.40610608,11.171
14,-0.475,0.562,0.176181818,0.416461577,0.426,-0.153,0.507,0.154,0.240227121,0.426,-1.042,-0.648,-0.8265,0.111722559,-0.8375,-46.936,47.363,2.616227273,18.04213291,2.258,-53.223,48.706,-0.34125,23.05725428,0.5795,-46.204,64.941,1.220681818,26.64598351,-0.0305,-29.088,33.738,9.918068182,25.23011074,22.9785,-7.888,30.834,9.870681818,14.35619015,5.7275
14,-0.411,0.55,0.197272727,0.405292508,0.494,-0.26,0.511,0.118068182,0.267382958,0.494,-1.062,-0.647,-0.842068182,0.104162976,-0.847,-43.396,54.749,0.223340909,18.10069265,0.977,-66.467,55.359,-0.53675,23.73973314,-0.244,-53.467,82.153,1.302477273,28.81142678,0.2135,-25.046,32.375,10.86918182,23.89578023,25.321,-11.64,29.834,7.951659091,15.80914992,5.241
14,-0.061,0.411,0.177178571,0.144421978,0.221,0.736,1.073,0.904785714,0.062956985,0.221,0.206,0.488,0.291,0.065978111,0.2755,-52.368,67.078,3.910642857,18.91179005,3.0215,-102.722,94.788,4.265928571,56.09598108,2.655,-32.837,35.828,0.797785714,16.49264889,-1.0375,-1.726,19.449,10.38196429,7.849166242,14.206,61.967,74.064,68.16882143,4.579632316,67.402
14,-0.004,0.468,0.272222222,0.110685046,0.284,0.667,1.031,0.907222222,0.068368534,0.284,0.156,0.353,0.235148148,0.049634591,0.23,-44.922,44.189,4.948333333,17.3379164,6.042,-94.482,94.543,1.670481481,57.41297556,0.671,-54.871,52.063,-0.929074074,20.34676158,1.404,4.232,21.987,15.93174074,5.510962917,17.737,63.197,76.802,68.09737037,4.168175631,66.306
14,0.091,0.489,0.290357143,0.10158201,0.3065,0.749,1.083,0.893,0.066378265,0.3065,0.068,0.413,0.243928571,0.078516773,0.2435,-45.349,32.532,1.323142857,20.65435841,6.073,-96.497,92.59,2.748821429,53.78802856,6.317,-49.194,41.443,-3.045285714,21.58383306,-2.3195,8.98,24.924,17.41764286,4.825334448,16.479,59.483,76.12,66.95457143,4.874736775,66.179
14,-0.251,0.391,0.126481481,0.224458386,0.211,0.524,1.006,0.927148148,0.089303589,0.211,-0.085,0.645,0.145851852,0.150177255,0.135,-48.523,35.828,2.174740741,18.27057253,2.014,-118.774,110.657,0.840925926,66.11722275,3.906,-10.925,22.034,-1.123444444,6.423883227,-1.221,-12.372,20.564,7.49437037,12.49223091,12.781,58.383,83.325,72.673,7.54091132,71.909
14,-0.141,0.409,0.189137931,0.195487253,0.298,0.848,1.056,0.954,0.054851748,0.298,-0.054,0.254,0.103413793,0.071353505,0.093,-34.729,32.104,1.330103448,14.67474429,3.601,-116.76,106.628,2.332,64.45894055,1.587,-11.963,20.508,1.584793103,7.830171985,-1.404,-7.172,20.56,11.00472414,10.58646792,17.728,67.904,85.498,74.70241379,6.706756042,71.111
14,-0.294,0.446,0.145793103,0.269397791,0.292,0.774,1.084,0.926413793,0.063615203,0.292,-0.041,0.278,0.094275862,0.079749114,0.089,-24.231,34.485,-0.675655172,13.33476383,-1.587,-123.291,108.154,2.952827586,63.73751957,3.662,-32.166,33.691,0.446206897,12.63955122,0.916,-16.313,23.412,8.498310345,15.12145973,16.786,64.473,82.955,72.63593103,6.050451187,70.925
14,-0.375,0.518,0.125758621,0.313459231,0.269,0.805,1.038,0.910551724,0.049978986,0.269,0.034,0.232,0.130655172,0.047699413,0.126,-18.982,41.992,2.759206897,13.70376894,0.366,-125.366,109.131,-0.145206897,64.43900175,1.526,-24.475,19.287,-0.713482759,8.777823667,-0.916,-21.344,25.083,7.338896552,17.88676253,16.71,63.982,81.761,69.99558621,5.533313006,68.01
14,-0.333,0.461,0.1218,0.295363645,0.223,0.751,1.04,0.923833333,0.053659902,0.223,-0.104,0.26,0.0892,0.100026341,0.0935,-22.522,33.386,1.477066667,13.88783202,2.5025,-103.271,110.84,2.380366667,59.70239893,1.831,-25.146,33.936,1.7232,12.77506066,-1.16,-19.436,24.224,7.1835,16.85981337,14.5495,62.685,89.313,71.6692,6.423156193,70.7765
14,-0.031,0.565,0.243580645,0.161110888,0.303,0.789,1.028,0.942064516,0.056600315,0.303,-0.095,0.532,0.091741935,0.113697249,0.101,-39.368,33.325,2.431483871,15.64206319,3.296,-112.427,99.976,2.782,60.16303299,3.479,-16.968,16.724,-0.549354839,7.879060797,0.488,-0.439,24.349,14.37596774,8.806576908,18.193,62.483,89.273,74.04819355,9.322827216,69.944
14,-0.064,0.467,0.2258125,0.178541842,0.2845,0.803,1.157,0.936125,0.062834524,0.2845,-0.023,0.308,0.10946875,0.079994348,0.1115,-24.597,27.771,2.73896875,13.25150869,4.7305,-100.708,117.859,0.782,57.83295286,0.6715,-18.555,9.399,-1.00128125,6.307232552,-0.2135,-2.361,23.158,13.1286875,9.812342933,16.036,65.47,87.77,73.4105625,7.047588093,71.253
14,0.02,0.417,0.2551,0.124766914,0.283,0.765,1.097,0.941766667,0.060776971,0.283,-0.03,0.208,0.113866667,0.058008759,0.12,-29.968,36.499,3.344733333,14.03691147,3.174,-98.022,93.262,0.795566667,55.91072215,2.5025,-16.479,18.188,-1.308266667,8.189411852,-2.1055,3.007,23.178,14.99413333,6.796635322,18.0785,66.623,82.738,72.84376667,5.222164287,70.7175
