aX,aY,aZ,gX,gY,gZ,Roll,Pitch
-0.781,0.497,-0.320,-0.183,0.488,-0.488,26.036,-56.914
-0.792,0.476,-0.330,0.610,-1.282,-0.732,27.240,-55.693
-0.801,0.453,-0.298,-2.380,0.488,0.305,28.601,-55.163
-0.795,0.473,-0.280,0.366,-0.366,-1.038,29.201,-54.477
-0.790,0.459,-0.337,1.160,-0.854,0.000,28.607,-54.830
-0.804,0.432,-0.290,-4.395,-2.441,-2.136,28.052,-55.647
-0.757,0.385,-0.301,-11.047,-4.822,-7.324,27.421,-55.963
-0.677,0.355,-0.316,-20.325,-15.503,-28.076,26.478,-55.890
-0.601,0.392,-0.466,-25.391,-31.677,-50.781,26.366,-53.765
-0.404,0.496,-0.605,-20.691,-25.085,-59.631,28.756,-46.130
-0.294,0.726,-0.671,-30.212,-36.560,-63.538,34.610,-34.752
-0.035,0.518,-0.844,-49.805,-38.269,-64.331,36.216,-21.704
0.085,0.561,-0.907,-28.259,-40.527,-68.359,36.608,-9.667
0.332,0.396,-0.945,-45.471,-35.583,-61.401,33.147,1.262
0.419,0.268,-1.003,-16.418,-38.574,-50.964,24.719,11.085
0.432,0.219,-0.891,-22.949,-20.142,-36.804,20.052,17.529
0.561,0.026,-0.887,-18.738,-16.663,-15.503,12.462,24.455
0.524,0.137,-0.891,9.399,1.892,-1.953,8.909,27.439
0.551,0.041,-0.870,-4.578,-2.197,1.038,5.891,30.129
0.540,-0.034,-0.864,5.920,-2.686,0.305,2.364,31.767
0.543,0.068,-0.851,-1.892,-1.709,-0.732,2.977,31.791
0.545,0.059,-0.851,0.671,-0.366,2.625,1.892,32.359
0.532,0.109,-0.896,8.545,3.418,0.916,2.852,31.914
0.523,0.024,-0.831,7.080,1.099,2.319,3.689,31.920
0.526,0.027,-0.862,6.348,1.160,-1.404,3.102,31.663
0.533,0.047,-0.852,-0.183,-1.587,1.038,2.938,31.512
0.536,0.070,-0.844,-1.892,-1.343,1.709,2.407,31.965

0.527,0.075,-0.853,6.042,-3.296,1.038,3.118,31.830
0.493,-0.050,-0.965,29.846,19.104,-12.024,1.989,30.702
0.503,0.063,-0.850,6.836,3.052,-2.014,2.214,30.362
0.599,-0.027,-0.791,22.400,-9.094,-5.127,0.851,31.526
0.553,0.115,-0.861,-5.493,-1.282,4.150,1.414,31.775
0.501,0.124,-0.876,9.155,-1.038,2.441,3.917,32.467
0.499,0.225,-0.978,11.230,21.973,33.020,6.061,31.340
0.476,0.308,-0.991,20.935,31.555,55.115,10.348,28.196
0.309,0.518,-0.997,59.326,33.508,71.655,15.495,23.958
0.205,0.548,-0.989,65.674,46.814,87.952,20.726,19.242
-0.024,0.663,-0.844,70.862,43.579,94.727,27.331,12.587
-0.265,0.541,-0.626,55.664,33.875,89.722,33.239,3.113
-0.482,0.444,-0.470,31.372,28.564,83.557,36.359,-8.791
-0.588,0.289,-0.410,1.587,20.020,48.889,35.515,-24.048
-0.750,0.409,-0.202,2.197,13.916,14.709,31.986,-41.008
-0.911,0.499,-0.203,4.333,8.911,3.723,28.539,-52.653
-0.821,0.315,-0.261,7.568,2.869,1.404,24.930,-58.850
-0.835,0.460,-0.199,-7.935,-4.028,-1.587,26.145,-60.304
-0.838,0.418,-0.237,6.653,2.869,1.892,25.657,-60.634
-0.851,0.413,-0.228,-0.183,-0.671,0.000,24.826,-61.018
-0.815,0.431,-0.249,1.526,0.732,-1.038,26.442,-59.732
-0.814,0.444,-0.225,-2.686,-0.549,0.061,26.319,-59.589
-0.826,0.428,-0.227,1.526,-1.465,-2.625,26.547,-59.451
-0.808,0.374,-0.230,-7.446,-2.625,-8.179,26.304,-59.543
-0.720,0.327,-0.282,-26.672,-12.024,-28.442,25.411,-59.785
-0.635,0.412,-0.354,-33.203,-18.860,-43.823,25.839,-57.711
-0.438,0.490,-0.449,-19.348,-37.109,-67.993,28.817,-51.448
-0.311,0.696,-0.665,-46.936,-45.532,-69.580,35.123,-38.984
-0.109,0.648,-0.842,-67.566,-46.570,-68.420,39.242,-24.877
0.161,0.493,-0.943,-57.373,-50.049,-62.927,37.978,-10.623
0.344,0.313,-0.956,-44.800,-41.992,-52.063,32.260,1.205
0.438,0.255,-0.947,-61.096,-41.992,-46.387,24.336,11.590
0.519,0.074,-1.007,-29.053,-37.170,-37.598,15.414,19.995
0.530,0.049,-0.854,10.437,-3.601,-22.522,9.381,25.556
0.565,0.047,-0.800,27.283,-11.108,-8.484,5.841,29.451
0.603,-0.062,-0.847,42.480,-1.465,-8.911,1.485,32.270
0.586,-0.140,-0.814,13.367,-0.061,-0.610,-1.517,34.548
0.529,0.010,-0.924,-1.465,3.723,-0.427,-2.035,33.980
0.567,-0.017,-0.813,-2.136,2.869,-1.770,-2.914,33.877
0.550,-0.048,-0.836,10.864,0.000,-1.770,-2.752,33.346
0.559,-0.016,-0.814,4.761,1.526,1.587,-1.005,33.060
0.562,-0.011,-0.836,-0.854,0.183,2.441,-1.328,34.139
0.564,-0.021,-0.837,0.732,1.221,-0.183,-1.383,33.914
0.554,-0.019,-0.827,2.625,-0.977,0.793,-0.965,34.042
0.558,-0.020,-0.819,1.160,0.000,1.160,-1.029,33.987

0.551,-0.011,-0.840,2.686,-3.967,2.441,-1.023,33.823
0.542,-0.027,-0.937,14.404,5.798,-6.409,-1.082,32.774
0.551,-0.005,-0.831,-8.728,5.676,1.282,-0.886,32.716
